datid,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,conflicts,temp_files,temp_bytes,deadlocks,checksum_failures,checksum_last_failure,blk_read_time,blk_write_time,stats_reset
0,,0,0,0,73,17273,4899,3992,18,0,0,0,0,0,0,,,0,0,2021-01-27 00:14:23.829563+00
13605,postgres,0,576,0,1236,45504,78734,26072,12,395,12,0,0,0,0,,,0,0,2021-01-27 00:14:23.829541+00
16385,tpcc,1,4832,0,69706949,65451554,1058192659,43397,998086151,458,54,0,55,29493682176,0,,,0,0,2021-01-27 00:14:24.414875+00
1,template1,0,572,0,1274,45340,78906,26330,12,404,12,0,0,0,0,,,0,0,2021-01-27 00:47:22.661143+00
13604,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
