oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16442,customer_i1,i,2142674944,60985746,1478444160,69,286526,7861528,0.37,382585948,17.86
16452,customer_i2,i,3619381248,60646667,2900552280,80.14,94835,5187648,0.14,404811352,11.18
16440,district_i1,i,15450112,20000,320000,2.07,0,0,0,14856276,96.16
16435,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16438,new_order_i1,i,1095901184,18270656,438495744,40.01,132365,3176760,0.29,570137784,52.02
16437,order_line_i1,i,54252855296,1397564135,34913255496,64.35,4530145,108735056,0.2,12823896408,23.64
16441,orders_i1,i,5066104832,126963121,3047114904,60.15,0,0,0,1442107144,28.47
16451,orders_i2,i,5371297792,126963121,3047114904,56.73,0,0,0,1741957160,32.43
16439,stock_i1,i,5476728832,213460850,3479160672,63.53,7775682,141659584,2.59,908627936,16.59
16436,warehouse_i1,i,1449984,2000,32000,2.21,0,0,0,1382420,95.34
16406,customer,r,44789481472,60000000,35214280422,78.62,5095751,3053694035,6.82,5758195368,12.86
16411,district,r,910966784,20000,2289058,0.25,0,0,0,873406336,95.88
16414,history,r,10071408640,126971817,9063034872,89.99,0,0,0,42665836,0.42
16417,item,r,10641408,100000,9792157,92.02,0,0,0,60384,0.57
16420,new_order,r,1037426688,18263107,620945638,59.85,131359,4466206,0.43,193979480,18.7
16423,order_line,r,139317452800,1269625459,108421445106,77.82,113442843,9750139878,7,9583986000,6.88
16426,orders,r,8801091584,126963121,6565556078,74.6,0,0,0,892350968,10.14
16429,stock,r,84871528448,200000000,66181569810,77.98,27688573,9162940633,10.8,7176413448,8.46
16432,warehouse,r,439074816,2000,217542,0.05,0,0,0,422187148,96.15
