oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16443,customer_i1,i,2261139456,60000000,1440000000,63.68,0,0,0,549975924,24.32
16458,customer_i2,i,4102438912,60000000,2850366152,69.48,0,0,0,937434156,22.85
16447,district_i1,i,19415040,20001,320016,1.65,0,0,0,18765824,96.66
16445,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16442,new_order_i1,i,1022394368,18853503,452484072,44.26,2063943,49534632,4.84,426482100,41.71
16446,order_line_i1,i,54959800320,1359260748,33553502544,61.05,1415009,33960216,0.06,15120176548,27.51
16444,orders_i1,i,5029650432,130120659,3141575768,62.46,0,0,0,1298347792,25.81
16456,orders_i2,i,5043068928,131250103,3150602008,62.47,580,13920,0,1297756940,25.73
16441,stock_i1,i,5517811712,200014468,3200231488,58,281505,4504080,0.08,1449147120,26.26
16440,warehouse_i1,i,1662976,2000,32000,1.92,0,0,0,1593876,95.84
16411,customer,r,42921254912,60000000,35226745168,82.07,5370933,3181812272,7.41,3765488740,8.77
16416,district,r,97845248,20000,2288953,2.34,782,91081,0.09,91242412,93.25
16419,history,r,10247979008,129179754,9234386994,90.11,0,0,0,42296532,0.41
16422,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16425,new_order,r,1127112704,18825093,640053162,56.79,1330643,45241862,4.01,204444144,18.14
16428,order_line,r,137900834816,1291703241,110318875688,80,38146486,3278556718,2.38,12769853912,9.26
16431,orders,r,8316166144,129177143,6679561250,80.32,359541,17977050,0.22,276612552,3.33
16434,stock,r,81024491520,200000000,66181713386,81.68,7556797,2503738951,3.09,10093154500,12.46
16437,warehouse,r,33333248,2000,218185,0.65,0,0,0,31753832,95.26
