oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16441,customer_i1,i,2241388544,60000000,1440000000,64.25,0,0,0,530569316,23.67
16458,customer_i2,i,4040499200,60000000,2850366152,70.54,0,0,0,876524588,21.69
16442,district_i1,i,12124160,20000,320000,2.64,1,16,0,11564416,95.38
16440,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16443,new_order_i1,i,1132101632,19367208,464812992,41.06,2322706,55744944,4.92,513503820,45.36
16445,order_line_i1,i,48290193408,1270906500,31529443184,65.29,1825552,43813248,0.09,10919620880,22.61
16456,orders_i1,i,4709318656,118771912,2857696976,60.68,0,0,0,1311783808,27.86
16446,orders_i2,i,4713766912,119339898,2864295568,60.76,0,0,0,1307162812,27.73
16447,stock_i1,i,5457190912,200002528,3200040448,58.64,13501,216016,0,1394810128,25.56
16444,warehouse_i1,i,1056768,2000,32000,3.03,0,0,0,992276,93.9
16411,customer,r,43349483520,60000000,35179683428,81.15,5703883,3378736960,7.79,4040393000,9.32
16416,district,r,83591168,20000,2288397,2.74,175,20303,0.02,77710340,92.96
16419,history,r,9403908096,118329167,8464664741,90.01,0,0,0,38369600,0.41
16422,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16425,new_order,r,1274281984,19328578,657171652,51.57,1454381,49448954,3.88,313290744,24.59
16428,order_line,r,133819342848,1183369346,101006975460,75.48,108149458,9295055624,6.95,12713425488,9.5
16431,orders,r,7874789376,118340218,6115034180,77.65,340376,17018800,0.22,532891180,6.77
16434,stock,r,82959876096,200000000,66181713386,79.78,9857787,3265305742,3.94,11217899400,13.52
16437,warehouse,r,33718272,2000,218073,0.65,0,0,0,32111636,95.24
