oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16441,customer_i1,4,3,2241388544,41827,1369,272237,0,0,76.09,15.56
16458,customer_i2,4,3,4040499200,16948,3796,489428,0,0,78.03,13.5
16442,district_i1,4,2,12124160,412,7,1472,0,0,3.63,50.34
16440,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16443,new_order_i1,4,3,1132101632,42442,608,87525,0,50062,85.51,12.04
16445,order_line_i1,4,3,48290193408,41827,34731,5860067,0,0,77.14,22.57
16456,orders_i1,4,3,4709318656,41827,2880,571987,0,0,71.87,20.81
16446,orders_i2,4,3,4713766912,41827,2897,572513,0,0,71.99,34.33
16447,stock_i1,4,3,5457190912,81517,2389,663771,0,0,74.22,17.68
16444,warehouse_i1,4,1,1056768,3,1,127,0,0,4.16,49.61
