oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16440,customer_i1,i,2038595584,60884759,1462628400,71.75,469931,11445480,0.56,291720884,14.31
16442,customer_i2,i,4052254720,61256981,2912905392,71.88,133617,6406368,0.16,813712924,20.08
16444,district_i1,i,12107776,20000,320000,2.64,0,0,0,11548180,95.38
16446,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16448,new_order_i1,i,1192960000,19284253,462822072,38.8,0,0,0,642056416,53.82
16450,order_line_i1,i,49879572480,1329953734,33144550704,66.45,2341122,56186928,0.11,10619659648,21.29
16452,orders_i1,i,4919730176,122952010,2964519648,60.26,0,0,0,1395676312,28.37
16454,orders_i2,i,4975083520,123930911,2975246904,59.8,158,3792,0,1435393812,28.85
16456,stock_i1,i,5434171392,200000563,3200009008,58.89,749,11984,0,1372354196,25.25
16458,warehouse_i1,i,942080,2000,32000,3.4,0,0,0,878484,93.25
16411,customer,r,43664457728,60000000,35196623307,80.61,5603329,3321775974,7.61,4387913888,10.05
16416,district,r,127418368,20000,2288797,1.8,0,0,0,119872680,94.08
16419,history,r,9674153984,121930002,8712941344,90.06,0,0,0,39488824,0.41
16422,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16425,new_order,r,1061019648,19284253,655664602,61.8,0,0,0,183229592,17.27
16428,order_line,r,138574528512,1219248257,104090948020,75.12,127766849,10981105608,7.92,12281415608,8.86
16431,orders,r,8237662208,121925953,6301581050,76.5,1159944,57997200,0.7,612709800,7.44
16434,stock,r,83508477952,200000000,66181713386,79.25,7696767,2549979776,3.05,12458559268,14.92
16437,warehouse,r,18587648,2000,218153,1.17,0,0,0,17606644,94.72
