oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16440,customer_i1,4,3,2038595584,41827,1165,247686,0,0,83.6,7.19
16442,customer_i2,4,3,4052254720,16948,3789,490870,0,0,77.8,13.76
16444,district_i1,4,2,12107776,412,7,1470,0,0,3.63,50.41
16446,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16448,new_order_i1,4,3,1192960000,42442,647,78426,0,66551,84.85,10.51
16450,order_line_i1,4,3,49879572480,41827,35918,6052896,0,0,78.48,22.76
16452,orders_i1,4,3,4919730176,41827,3019,597533,0,0,71.35,21.96
16454,orders_i2,4,3,4975083520,41827,3078,604231,0,0,70.86,35.38
16456,stock_i1,4,3,5434171392,81517,2378,660972,0,0,74.53,17.33
16458,warehouse_i1,4,1,942080,3,1,113,0,0,4.63,49.56
