oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16422,customer_i1,i,1892941824,60422212,1450134400,76.61,216532,5196768,0.27,169155436,8.94
16438,customer_i2,i,3494813696,60400312,2869401336,82.1,224724,10699080,0.31,308182840,8.82
16424,district_i1,i,1802240,20000,320000,17.76,0,0,0,1371924,76.12
16426,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16428,new_order_i1,i,878190592,18360857,440660568,50.18,306610,7358640,0.84,346554320,39.46
16430,order_line_i1,i,79480569856,1973734459,48357367528,60.84,3942868,94629392,0.12,21922160244,27.58
16432,orders_i1,i,6774218752,191508869,4620803168,68.21,0,0,0,1295202148,19.12
16439,orders_i2,i,7531266048,192964852,4632366128,61.51,4450,106800,0,2024582468,26.88
16434,stock_i1,i,4492369920,200780692,3212491392,71.51,142346,2277536,0.05,423092668,9.42
16436,warehouse_i1,i,204800,2000,32000,15.62,0,0,0,146964,71.76
16392,customer,r,39701397504,60000000,35206963012,88.68,1014043,608402588,1.53,3218061928,8.11
16398,district,r,62660608,20000,2289818,3.65,0,0,0,57733024,92.14
16401,history,r,14963384320,189543570,13484668381,90.12,0,0,0,59838724,0.4
16404,item,r,10641408,100000,9792157,92.02,0,0,0,60384,0.57
16407,new_order,r,1015988224,18127222,616325548,60.66,512710,17432140,1.72,170485796,16.78
16410,order_line,r,199161069568,1895426224,162212563172,81.45,65834487,5658395082,2.84,13592204492,6.82
16413,orders,r,12033351680,189541414,9819899084,81.61,794936,39749642,0.33,85793272,0.71
16416,stock,r,72061517824,200000000,66181569810,91.84,3955428,1309352591,1.82,2655646672,3.69
16419,warehouse,r,29491200,2000,216742,0.73,0,0,0,28090940,95.25
