datid,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,conflicts,temp_files,temp_bytes,deadlocks,checksum_failures,checksum_last_failure,blk_read_time,blk_write_time,stats_reset
0,,0,0,0,192,42094,11413,10079,28,0,8,0,0,0,0,,,0,0,2020-12-06 18:24:44.73138+00
13434,postgres,0,317,0,228,16710,188620,4123,0,0,0,0,0,0,0,,,0,0,2020-12-06 18:24:44.731322+00
16385,tpcc,7,108259635,3,453052776,25915752387,16849683747,4086566202,1594947944,1174419659,44340822,0,295,254821023744,0,,,0,0,2020-12-06 18:24:45.23541+00
1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
13433,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
