oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16440,customer_i1,i,1892573184,60933246,1462397904,77.27,348778,8370672,0.44,150779508,7.97
16452,customer_i2,i,3541934080,60117736,2855965472,80.63,9273,440792,0.01,380389824,10.74
16439,district_i1,i,2318336,20000,320000,13.8,0,0,0,1883988,81.26
16435,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16441,new_order_i1,i,865533952,18323542,439765008,50.81,1699668,40792032,4.71,295085604,34.09
16434,order_line_i1,i,62990008320,1535394216,37700840528,59.85,1398233,33557592,0.05,18169655428,28.85
16438,orders_i1,i,5550383104,149617114,3612126048,65.08,0,0,0,1263872304,22.77
16450,orders_i2,i,5739937792,150848628,3621886928,63.1,4794,115056,0,1435621440,25.01
16436,stock_i1,i,4926365696,200040727,3200667536,64.97,67157,1075544,0.02,868318076,17.63
16437,warehouse_i1,i,385024,2000,32000,8.31,0,0,0,325780,84.61
16405,customer,r,40841371648,60000000,35227696125,86.25,2807422,1680321371,4.11,3251018216,7.96
16410,district,r,79577088,20000,2287195,2.87,0,0,0,73963004,92.95
16413,history,r,11735121920,148052383,10569562898,90.07,0,0,0,46972332,0.4
16416,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16419,new_order,r,1001332736,18317232,622785888,62.2,1509415,51320110,5.13,111227868,11.11
16422,order_line,r,159371853824,1480763907,126569743868,79.42,62418674,5364636970,3.37,13793809848,8.66
16425,orders,r,9352028160,148077902,7663416440,81.94,649783,32489150,0.35,84408584,0.9
16428,stock,r,74508115968,200000000,66181713386,88.82,4131044,1366491737,1.83,4966700888,6.67
16431,warehouse,r,7258112,2000,217297,2.99,0,0,0,6739752,92.86
