oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16447,customer_i1,4,3,2253275136,41827,1385,273672,0,0,75.7,16
16458,customer_i2,4,3,4162617344,16948,3884,504247,0,0,75.75,16.05
16441,district_i1,4,2,13934592,412,7,1693,0,0,3.2,50.32
16446,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16440,new_order_i1,4,3,1059069952,42442,577,85126,0,43577,85.33,12.82
16443,order_line_i1,4,3,51908886528,41827,37546,6298987,0,0,74.84,25.58
16444,orders_i1,4,3,4872224768,41827,2991,591762,0,0,72.07,21.13
16456,orders_i2,4,3,4888231936,41827,3039,593668,0,0,72.04,35.12
16445,stock_i1,4,3,5461639168,81517,2383,664320,0,0,74.17,17.74
16442,warehouse_i1,4,1,942080,3,1,112,0,1,4.67,46.43
