oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16422,customer_i1,i,1892999168,60461741,1451082304,76.66,322446,7738704,0.41,165140664,8.72
16438,customer_i2,i,3494813696,60456706,2872076376,82.18,298114,14190672,0.41,301496848,8.63
16424,district_i1,i,2752512,20000,320000,11.63,0,0,0,2314772,84.1
16426,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16428,new_order_i1,i,1088217088,18309615,439430760,40.38,0,0,0,565168928,51.94
16430,order_line_i1,i,61565583360,1570511877,39145218248,63.58,4721124,113322304,0.18,15093245696,24.52
16432,orders_i1,i,5379293184,149468546,3629548472,67.47,0,0,0,1077765348,20.04
16439,orders_i2,i,5798019072,151850091,3648513248,62.93,4337,104088,0,1461360000,25.2
16434,stock_i1,i,4492369920,201438845,3223021520,71.74,619161,9906576,0.22,400393628,8.91
16436,warehouse_i1,i,204800,2000,32000,15.62,0,0,0,146964,71.76
16392,customer,r,41139445760,60000000,35259987478,85.71,1573517,937310217,2.28,4233934884,10.29
16398,district,r,169025536,20000,2289258,1.35,0,0,0,159877708,94.59
16401,history,r,11623145472,146883838,10466983255,90.05,0,0,0,46570580,0.4
16404,item,r,10641408,100000,9792157,92.02,0,0,0,60384,0.57
16407,new_order,r,1269579776,18309615,622526910,49.03,0,0,0,410580004,32.34
16410,order_line,r,155865399296,1468660122,125529542928,80.54,72397720,6222426298,3.99,10562420876,6.78
16413,orders,r,9389015040,146875031,7600882382,80.96,756159,37860880,0.4,176859792,1.88
16416,stock,r,74323304448,200000000,66181569810,89.05,7365356,2437925284,3.28,3647115244,4.91
16419,warehouse,r,79331328,2000,217558,0.27,0,0,0,75989216,95.79
