oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16992,customer_i1,i,1892573184,60247046,1445929104,76.4,66501,1596024,0.08,177896864,9.4
17009,customer_i2,i,3494789120,60121162,2856114088,81.72,11864,564864,0.02,333571300,9.54
16994,district_i1,i,1351680,20000,320000,23.67,0,0,0,924884,68.42
16996,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16998,new_order_i1,i,851296256,17988084,431714016,50.71,950204,22804896,2.68,312124276,36.66
17000,order_line_i1,i,60299411456,1558041375,38257599640,63.45,3971745,95321880,0.16,14797792636,24.54
17002,orders_i1,i,5276098560,149221547,3587354944,67.99,0,0,0,1017513192,19.29
17008,orders_i2,i,5722464256,149588554,3590233936,62.74,3407,81768,0,1454827344,25.42
17004,stock_i1,i,4492812288,201905300,3230484800,71.9,560090,8961440,0.2,392684860,8.74
17006,warehouse_i1,i,139264,2000,32000,22.98,0,0,0,81940,58.84
16928,customer,r,39469965312,60000000,35073859941,88.86,742050,443285101,1.12,3313373224,8.39
16934,district,r,22978560,20000,2283119,9.94,165,19703,0.09,19691912,85.7
16937,history,r,11757830144,148614824,10594275132,90.1,0,0,0,47327672,0.4
16940,item,r,10633216,100000,9786945,92.04,0,0,0,57844,0.54
16943,new_order,r,1002831872,17987012,611558408,60.98,944660,32118440,3.2,150605984,15.02
16946,order_line,r,151609229312,1486022702,127022094332,83.78,13932252,1197450458,0.79,10073048036,6.64
16949,orders,r,9332973568,148599455,7691197636,82.41,425310,21265664,0.23,33640204,0.36
16952,stock,r,71259340800,200000000,66181729614,92.87,3110683,1029753291,1.45,2217529096,3.11
16955,warehouse,r,2400256,2000,216730,9.03,0,0,0,2080188,86.67
