oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16441,customer_i1,4,3,2199216128,41827,1336,267122,0,0,77.54,13.94
16458,customer_i2,4,3,4016668672,16948,3782,486533,0,0,78.49,12.99
16442,district_i1,4,2,18620416,412,8,2264,0,0,2.46,50
16440,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16443,new_order_i1,4,3,1142513664,42442,621,84985,0,53860,85.31,11.96
16445,order_line_i1,4,3,48171646976,41827,34572,5845755,0,0,77.35,20.77
16456,orders_i1,4,3,4695760896,41827,2842,570370,0,0,73.42,19.05
16446,orders_i2,4,3,4890345472,41827,3027,593938,0,0,70.65,34.99
16447,stock_i1,4,3,5457444864,81517,2394,663797,0,0,74.22,17.68
16444,warehouse_i1,4,1,1507328,3,1,180,0,2,3.02,48.89
