oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16442,customer_i1,i,2073436160,60214909,1449738216,69.92,410384,11194760,0.54,342199944,16.5
16452,customer_i2,i,3538132992,60214746,2866367768,81.01,215908,11643504,0.33,353885460,10
16440,district_i1,i,13787136,20000,320000,2.32,0,0,0,13214420,95.85
16435,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16438,new_order_i1,i,1132027904,18221777,437322648,38.63,3305493,79331832,7.01,517774156,45.74
16437,order_line_i1,i,53796732928,1387846827,34542662864,64.21,4526815,108654360,0.2,12785105496,23.77
16441,orders_i1,i,4902395904,134132739,3259546072,66.49,0,0,0,1039247540,21.2
16451,orders_i2,i,5343330304,135858598,3273356512,61.26,7,168,0,1452484952,27.18
16439,stock_i1,i,5494169600,204662223,3342585304,60.84,13857232,251308008,4.57,963686848,17.54
16436,warehouse_i1,i,1441792,2000,32000,2.22,0,0,0,1374292,95.32
16406,customer,r,43491786752,60000000,35218973950,80.98,3358920,2005913530,4.61,5520408952,12.69
16411,district,r,721436672,20000,2289218,0.32,187,21634,0,692403320,95.98
16414,history,r,10149306368,127926006,9133828844,89.99,0,0,0,41324776,0.41
16417,item,r,10641408,100000,9792157,92.02,0,0,0,60384,0.57
16420,new_order,r,1294360576,18214685,619299290,47.85,3286566,111743244,8.63,307422548,23.75
16423,order_line,r,137602818048,1279318111,109254648108,79.4,85512334,7349625292,5.34,9401564104,6.83
16426,orders,r,8607612928,127931443,6616005666,76.86,1985584,99438676,1.16,526898056,6.12
16429,stock,r,81654685696,200000000,66181569810,81.05,17182838,5686430229,6.96,7508044348,9.19
16432,warehouse,r,9060352,2000,217574,2.4,0,0,0,8470144,93.49
