oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16440,customer_i1,i,2316197888,62896822,1540415320,66.51,4265447,112678040,4.86,362215796,15.64
16452,customer_i2,i,4261453824,61578931,2926220432,68.67,164222,7818288,0.18,1002968520,23.54
16439,district_i1,i,14737408,20000,320000,2.17,0,0,0,14157268,96.06
16435,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16441,new_order_i1,i,1179336704,18971633,455319192,38.61,49776,1194624,0.1,636079544,53.94
16434,order_line_i1,i,49877000192,1260855324,31389635328,62.93,1960147,47043528,0.09,12658890428,25.38
16438,orders_i1,i,4801798144,116487342,2800061952,58.31,0,0,0,1469843740,30.61
16450,orders_i2,i,4828635136,116754495,2802199176,58.03,0,0,0,1492794600,30.92
16436,stock_i1,i,5502730240,200001231,3200019696,58.15,8574,137184,0,1439939344,26.17
16437,warehouse_i1,i,1409024,2000,32000,2.27,0,0,0,1341780,95.23
16405,customer,r,43703730176,60000000,35173924080,80.48,5774836,3416686032,7.82,4354920288,9.96
16410,district,r,103776256,20000,2288817,2.21,0,0,0,97126496,93.59
16413,history,r,9239756800,116274029,8317266547,90.02,0,0,0,38078124,0.41
16416,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16419,new_order,r,1066663936,18962420,644722280,60.44,57162,1943508,0.18,199086700,18.66
16422,order_line,r,132214259712,1162651664,99226214502,75.05,113669444,9769467180,7.39,12601912128,9.53
16425,orders,r,7865417728,116272650,6008252960,76.39,265175,13258750,0.17,654550480,8.32
16428,stock,r,83903660032,200000000,66181713386,78.88,9763080,3234290323,3.85,12158284576,14.49
16431,warehouse,r,24829952,2000,218157,0.88,0,0,0,23596344,95.03
